table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,ja-Hrkt,あそう,,,麻生
stops,stop_name,ja,黒岩,,,黒岩
stops,stop_name,en,Kuroiwa,,,黒岩
stops,stop_name,ja-Hrkt,くろいわ,,,黒岩
stops,stop_name,ja,黒田保育所前,,,黒田保育所前
stops,stop_name,en,Kuroda Hoikusho,,,黒田保育所前
stops,stop_name,ja-Hrkt,くろたほいくしょまえ,,,黒田保育所前
stops,stop_name,ja,ＪＡ松山市北伊予支所前,,,ＪＡ松山市北伊予支所前
stops,stop_name,en,JA-Kitaiyosisho,,,ＪＡ松山市北伊予支所前
stops,stop_name,ja-Hrkt,じぇいえいきたいよししょまえ,,,ＪＡ松山市北伊予支所前
stops,stop_name,ja,ＪＡ松山市永田出張所前,,,ＪＡ松山市永田出張所前
stops,stop_name,en,JA Matsuyamashi Nagata-Shuchojo,,,ＪＡ松山市永田出張所前
stops,stop_name,ja-Hrkt,じぇいえいまつやましながたしゅっちょうじょまえ,,,ＪＡ松山市永田出張所前
stops,stop_name,ja,ＪＡ松山市鶴吉倉庫前,,,ＪＡ松山市鶴吉倉庫前
stops,stop_name,en,JA-Matsuyamashi Tsuruyoshi Soko,,,ＪＡ松山市鶴吉倉庫前
stops,stop_name,ja-Hrkt,じぇいえいまつやましつるよしそうこまえ,,,ＪＡ松山市鶴吉倉庫前
stops,stop_name,ja,ＪＲ三津浜駅前,,,ＪＲ三津浜駅前
stops,stop_name,en,JR Mitsuhama Sta.,,,ＪＲ三津浜駅前
stops,stop_name,ja-Hrkt,じぇいあーるみつはまえきまえ,,,ＪＲ三津浜駅前
stops,stop_name,ja,ＪＲ松山駅前,,,ＪＲ松山駅前
stops,stop_name,en,JR Matsuyama Sta.,,,ＪＲ松山駅前
stops,stop_name,ja-Hrkt,じぇいあーるまつやまえきまえ,,,ＪＲ松山駅前
stops,stop_name,ja,ＮＴＴ研修センター前,,,ＮＴＴ研修センター前
stops,stop_name,en,NTT Kenshu Center,,,ＮＴＴ研修センター前
stops,stop_name,ja-Hrkt,えぬてぃーていーけんしゅうせんたーまえ,,,ＮＴＴ研修センター前
stops,stop_name,ja,ＵＳＪ,,,ＵＳＪ
stops,stop_name,en,Universal Studios Japan,,,ＵＳＪ
stops,stop_name,ja-Hrkt,ゆにばーさる・すたじお・じゃぱん,,,ＵＳＪ
routes,route_long_name,ja,⑧番線（松山駅前発着）,,,⑧番線（松山駅前発着）
routes,route_long_name,en,Line 8,,,⑧番線（松山駅前発着）
routes,route_long_name,ja,⑩番線（市駅発着）,,,⑩番線（市駅発着）
routes,route_long_name,en,Line 10,,,⑩番線（市駅発着）
routes,route_long_name,ja,⑩番線（津田団地・味生発）,,,⑩番線（津田団地・味生発）
routes,route_long_name,en,Line 10,,,⑩番線（津田団地・味生発）
routes,route_long_name,ja,⑩番線（津田団地）,,,⑩番線（津田団地）
routes,route_long_name,en,Line 10,,,⑩番線（津田団地）
routes,route_long_name,ja,⑩番線（ＪＲ松山駅前発着）,,,⑩番線（ＪＲ松山駅前発着）
routes,route_long_name,en,Line 10,,,⑩番線（ＪＲ松山駅前発着）
routes,route_long_name,ja,ひまわりバス東コース　右回り,,,ひまわりバス東コース　右回り
routes,route_long_name,en,Himawari bus,,,ひまわりバス東コース　右回り
routes,route_long_name,ja,ひまわりバス東コース　右回り（土日）,,,ひまわりバス東コース　右回り（土日）
routes,route_long_name,en,Himawari bus,,,ひまわりバス東コース　右回り（土日）
routes,route_long_name,ja,ひまわりバス東コース　左回り,,,ひまわりバス東コース　左回り
routes,route_long_name,en,Himawari bus,,,ひまわりバス東コース　左回り
routes,route_long_name,ja,ひまわりバス東コース　左回り（土日祝）,,,ひまわりバス東コース　左回り（土日祝）
routes,route_long_name,en,Himawari bus,,,ひまわりバス東コース　左回り（土日祝）
routes,route_long_name,ja,ひまわりバス東コース右回り（土日古泉無）,,,ひまわりバス東コース右回り（土日古泉無）
routes,route_long_name,en,Himawari bus,,,ひまわりバス東コース右回り（土日古泉無）
routes,route_long_name,ja,ひまわりバス西コース　右回り,,,ひまわりバス西コース　右回り
routes,route_long_name,en,Himawari bus,,,ひまわりバス西コース　右回り
routes,route_long_name,ja,ひまわりバス西コース　右回り（土日）,,,ひまわりバス西コース　右回り（土日）
routes,route_long_name,en,Himawari bus,,,ひまわりバス西コース　右回り（土日）
routes,route_long_name,ja,ひまわりバス西コース　左回り,,,ひまわりバス西コース　左回り
routes,route_long_name,en,Himawari bus,,,ひまわりバス西コース　左回り
routes,route_long_name,ja,ひまわりバス西コース　左回り（土日）,,,ひまわりバス西コース　左回り（土日）
routes,route_long_name,en,Himawari bus,,,ひまわりバス西コース　左回り（土日）
routes,route_long_name,ja,ひまわりバス西コース左回り（土日古泉無）,,,ひまわりバス西コース左回り（土日古泉無）
routes,route_long_name,en,Himawari bus,,,ひまわりバス西コース左回り（土日古泉無）
routes,route_long_name,ja,三津線,,,三津線
routes,route_long_name,en,Mitsu-Yoshida,,,三津線
routes,route_long_name,ja,三津線（市役所経由）,,,三津線（市役所経由）
routes,route_long_name,en,Mitsu-Yoshida,,,三津線（市役所経由）
routes,route_long_name,ja,三津線（金比羅・市役所経由）,,,三津線（金比羅・市役所経由）
routes,route_long_name,en,Mitsu-Yoshida,,,三津線（金比羅・市役所経由）
routes,route_long_name,ja,三津線（金比羅）,,,三津線（金比羅）
routes,route_long_name,en,Mitsu-Yoshida,,,三津線（金比羅）
routes,route_long_name,ja,上林線,,,上林線
routes,route_long_name,en,Kambayashi,,,上林線
routes,route_long_name,ja,上林線（森松着）,,,上林線（森松着）
routes,route_long_name,en,Kambayashi,,,上林線（森松着）
routes,route_long_name,ja,井内線,,,井内線
routes,route_long_name,en,Iuchi,,,井内線
routes,route_long_name,ja,今出線（余戸発市駅）,,,今出線（余戸発市駅）
routes,route_long_name,en,Imazu,,,今出線（余戸発市駅）
routes,route_long_name,ja,今出線（市駅発余戸着）,,,今出線（市駅発余戸着）
routes,route_long_name,en,Imazu,,,今出線（市駅発余戸着）
routes,route_long_name,ja,伊台線（山田経由）,,,伊台線（山田経由）
routes,route_long_name,en,Idai,,,伊台線（山田経由）
routes,route_long_name,ja,伊台線（末経由）,,,伊台線（末経由）
routes,route_long_name,en,Idai,,,伊台線（末経由）
routes,route_long_name,ja,勝岡線（勝岡東）,,,勝岡線（勝岡東）
routes,route_long_name,en,Katsuoka,,,勝岡線（勝岡東）
routes,route_long_name,ja,勝岡線（運転免許センター）,,,勝岡線（運転免許センター）
routes,route_long_name,en,Katsuoka(Ehime-DLC),,,勝岡線（運転免許センター）
routes,route_long_name,ja,北伊予線（北古川経由）,,,北伊予線（北古川経由）
routes,route_long_name,en,Kitaiyo,,,北伊予線（北古川経由）
routes,route_long_name,ja,北伊予線（市役所経由）,,,北伊予線（市役所経由）
routes,route_long_name,en,Kitaiyo,,,北伊予線（市役所経由）
routes,route_long_name,ja,北条線,,,北条線
routes,route_long_name,ja,北条線（スキップバス）,,,北条線（スキップバス）
routes,route_long_name,en,Hojo,,,北条線（スキップバス）
routes,route_long_name,ja,北条線（堀江）,,,北条線（堀江）
routes,route_long_name,en,Horie,,,北条線（堀江）
routes,route_long_name,ja,川内線（さくらの湯）,,,川内線（さくらの湯）
routes,route_long_name,en,Kawauchi,,,川内線（さくらの湯）
routes,route_long_name,ja,川内線（病院前経由　さくらの湯）,,,川内線（病院前経由　さくらの湯）
routes,route_long_name,en,Kawauchi,,,川内線（病院前経由　さくらの湯）
routes,route_long_name,ja,川内線（病院経・グリーンＴ）,,,川内線（病院経・グリーンＴ）
routes,route_long_name,en,Kawauchi,,,川内線（病院経・グリーンＴ）
routes,route_long_name,ja,市坪はなみずき線,,,市坪はなみずき線
routes,route_long_name,en,Ichitsubo-Hanamizuki,,,市坪はなみずき線
routes,route_long_name,ja,市坪線（市役所経由）,,,市坪線（市役所経由）
routes,route_long_name,en,Ichitsubo-Hanamizuki,,,市坪線（市役所経由）
routes,route_long_name,ja,新居浜特急（ＪＲ発着・新）,,,新居浜特急（ＪＲ発着・新）
routes,route_long_name,en,Niihama,,,新居浜特急（ＪＲ発着・新）
routes,route_long_name,ja,松山中央公園線,,,松山中央公園線
routes,route_long_name,en,Matsuyama Central Park,,,松山中央公園線
routes,route_long_name,ja,松山空港（松山市駅）,,,松山空港（松山市駅）
routes,route_long_name,en,Matsuyama Airport,,,松山空港（松山市駅）
routes,route_long_name,ja,松山空港（湯山ニュータウン）,,,松山空港（湯山ニュータウン）
routes,route_long_name,en,Matsuyama Airport,,,松山空港（湯山ニュータウン）
routes,route_long_name,ja,松山空港（湯山経由・湧ヶ淵）,,,松山空港（湯山経由・湧ヶ淵）
routes,route_long_name,en,Matsuyama Airport,,,松山空港（湯山経由・湧ヶ淵）
routes,route_long_name,ja,松山空港（道後温泉）,,,松山空港（道後温泉）
routes,route_long_name,en,Matsuyama Airport,,,松山空港（道後温泉）
routes,route_long_name,ja,松瀬川線,,,松瀬川線
routes,route_long_name,en,Masekawa,,,松瀬川線
routes,route_long_name,ja,森松・横河原線（ＣＨ経由）,,,森松・横河原線（ＣＨ経由）
routes,route_long_name,en,Morimatsu-Yokogawara,,,森松・横河原線（ＣＨ経由）
routes,route_long_name,ja,森松線（市・舟）,,,森松線（市・舟）
routes,route_long_name,en,Morimatsu,,,森松線（市・舟）
routes,route_long_name,ja,森松線（市・街）,,,森松線（市・街）
routes,route_long_name,en,Morimatsu,,,森松線（市・街）
routes,route_long_name,ja,河之内線（白猪滝・市役所）,,,河之内線（白猪滝・市役所）
routes,route_long_name,en,Kawanouchi,,,河之内線（白猪滝・市役所）
routes,route_long_name,ja,河之内線（白猪滝）,,,河之内線（白猪滝）
routes,route_long_name,en,Kawanouchi,,,河之内線（白猪滝）
routes,route_long_name,ja,海上線,,,海上線
routes,route_long_name,en,Kaisho,,,海上線
routes,route_long_name,ja,海上線（川内発着）,,,海上線（川内発着）
routes,route_long_name,en,Kaisho,,,海上線（川内発着）
routes,route_long_name,ja,砥部線（スキップバス）,,,砥部線（スキップバス）
routes,route_long_name,en,Tobe,,,砥部線（スキップバス）
routes,route_long_name,ja,砥部線（市・舟・こどもの城）,,,砥部線（市・舟・こどもの城）
routes,route_long_name,en,Tobe,,,砥部線（市・舟・こどもの城）
routes,route_long_name,ja,砥部線（市・舟・大岩橋）,,,砥部線（市・舟・大岩橋）
routes,route_long_name,en,Tobe,,,砥部線（市・舟・大岩橋）
routes,route_long_name,ja,砥部線（市・街・大岩橋）,,,砥部線（市・街・大岩橋）
routes,route_long_name,en,Tobe,,,砥部線（市・街・大岩橋）
routes,route_long_name,ja,砥部線（市・街・断層口）,,,砥部線（市・街・断層口）
routes,route_long_name,en,Tobe,,,砥部線（市・街・断層口）
routes,route_long_name,ja,砥部線（市・街・砥部伝産）,,,砥部線（市・街・砥部伝産）
routes,route_long_name,en,Tobe,,,砥部線（市・街・砥部伝産）
routes,route_long_name,ja,福山線（松山インター経由）,,,福山線（松山インター経由）
routes,route_long_name,ja,空港リムジン（松山市駅発）,,,空港リムジン（松山市駅発）
routes,route_long_name,en,Matsuyama Airport(Limousine),,,空港リムジン（松山市駅発）
routes,route_long_name,ja,空港リムジン（松山市駅行）,,,空港リムジン（松山市駅行）
routes,route_long_name,en,Matsuyama Airport(Limousine),,,空港リムジン（松山市駅行）
routes,route_long_name,ja,空港リムジン（道後発）,,,空港リムジン（道後発）
routes,route_long_name,en,Matsuyama Airport(Limousine),,,空港リムジン（道後発）
routes,route_long_name,ja,空港リムジン（道後行）,,,空港リムジン（道後行）
routes,route_long_name,en,Matsuyama Airport(Limousine),,,空港リムジン（道後行）
routes,route_long_name,ja,空港リムジン（ＪＲ松山駅発）,,,空港リムジン（ＪＲ松山駅発）
routes,route_long_name,en,Matsuyama Airport(Limousine),,,空港リムジン（ＪＲ松山駅発）
routes,route_long_name,ja,観光港リムジン（市駅着）,,,観光港リムジン（市駅着）
routes,route_long_name,en,Matsuyama Tourist Port(Limousine),,,観光港リムジン（市駅着）
routes,route_long_name,ja,都心循環東南線,,,都心循環東南線
routes,route_long_name,en,Tonan-Loop,,,都心循環東南線
routes,route_long_name,ja,都心循環東南線２０２４０４０１,,,都心循環東南線２０２４０４０１
routes,route_long_name,ja,電車連絡三津ループ線,,,電車連絡三津ループ線
routes,route_long_name,en,Mitsu Loop,,,電車連絡三津ループ線
routes,route_long_name,ja,電車連絡久米窪田線,,,電車連絡久米窪田線
routes,route_long_name,en,Kume-Loop,,,電車連絡久米窪田線
routes,route_long_name,ja,電車連絡余戸ループ線,,,電車連絡余戸ループ線
routes,route_long_name,en,Yogo Loop,,,電車連絡余戸ループ線
routes,route_long_name,ja,電車連絡梅本ループ線,,,電車連絡梅本ループ線
routes,route_long_name,en,Umenomoto-Loop,,,電車連絡梅本ループ線
routes,route_long_name,ja,電連・梅本ループ線（朝）,,,電連・梅本ループ線（朝）
routes,route_long_name,en,Umenomoto Loop,,,電連・梅本ループ線（朝）
routes,route_long_name,ja,高浜ピストン,,,高浜ピストン
routes,route_long_name,en,Takahama-Matsuyama Tourist Port,,,高浜ピストン
routes,route_long_name,ja,高速バス名古屋線（往）,,,高速バス名古屋線（往）
routes,route_long_name,en,Nagoya,,,高速バス名古屋線（往）
routes,route_long_name,ja,高速バス名古屋線（復）,,,高速バス名古屋線（復）
routes,route_long_name,en,Nagoya,,,高速バス名古屋線（復）
routes,route_long_name,ja,高速バス大阪線（昼行２号新）ＵＳＪ経由,,,高速バス大阪線（昼行２号新）ＵＳＪ経由
routes,route_long_name,en,Osaka,,,高速バス大阪線（昼行２号新）ＵＳＪ経由
routes,route_long_name,ja,高速バス大阪線（昼行６・１０・１４号）,,,高速バス大阪線（昼行６・１０・１４号）
routes,route_long_name,en,Osaka,,,高速バス大阪線（昼行６・１０・１４号）
routes,route_long_name,ja,高速バス大阪線（昼行７号）有馬経由,,,高速バス大阪線（昼行７号）有馬経由
routes,route_long_name,en,Osaka,,,高速バス大阪線（昼行７号）有馬経由
routes,route_long_name,ja,高速バス大阪線（昼行８号）有馬経由,,,高速バス大阪線（昼行８号）有馬経由
routes,route_long_name,en,Osaka,,,高速バス大阪線（昼行８号）有馬経由
routes,route_long_name,ja,高速バス大阪線（１１号）２０２４０４０１,,,高速バス大阪線（１１号）２０２４０４０１
routes,route_long_name,ja,高速バス大阪線（１２号）２０２４０４０１,,,高速バス大阪線（１２号）２０２４０４０１
routes,route_long_name,ja,高速バス大阪線（１７号）２０２４０４０１,,,高速バス大阪線（１７号）２０２４０４０１
routes,route_long_name,ja,高速バス大阪線（５号）２０２４０４０１,,,高速バス大阪線（５号）２０２４０４０１
routes,route_long_name,ja,高速バス大阪線（Ｆ便３号）,,,高速バス大阪線（Ｆ便３号）
routes,route_long_name,en,Osaka,,,高速バス大阪線（Ｆ便３号）
routes,route_long_name,ja,高速バス岡山線（新）,,,高速バス岡山線（新）
routes,route_long_name,ja,高速バス徳島線（新）,,,高速バス徳島線（新）
routes,route_long_name,ja,高速バス神戸線（新）,,,高速バス神戸線（新）
routes,route_long_name,ja,高速バス福岡線（営業）,,,高速バス福岡線（営業）
routes,route_long_name,en,Fukuoka,,,高速バス福岡線（営業）
routes,route_long_name,ja,高速バス高松線（高松西インター北）,,,高速バス高松線（高松西インター北）
routes,route_long_name,ja,高速バス高松線（Ｔ便高松西インター北）,,,高速バス高松線（Ｔ便高松西インター北）
routes,route_long_name,ja,高速バス高松線ＪＲ（高松西インター北）,,,高速バス高松線ＪＲ（高松西インター北）
routes,route_long_name,ja,高速バス高知線（２０２４０２０１〜）,,,高速バス高知線（２０２４０２０１〜）
routes,route_long_name,ja,高速バス高知線：空（２０２４０２０１〜）,,,高速バス高知線：空（２０２４０２０１〜）
routes,route_long_name,ja,高速バス高知線Ｔ便（２０２４０２０１〜）,,,高速バス高知線Ｔ便（２０２４０２０１〜）
routes,route_long_name,ja,高速大阪・京都（１５号）２０２４０４０１,,,高速大阪・京都（１５号）２０２４０４０１
routes,route_long_name,ja,高速大阪・京都（１８号）２０２４０４０１,,,高速大阪・京都（１８号）２０２４０４０１
routes,route_long_name,ja,高速大阪・京都（４号）２０２４０４０１,,,高速大阪・京都（４号）２０２４０４０１
routes,route_long_name,ja,高速大阪・京都（９号）２０２４０４０１,,,高速大阪・京都（９号）２０２４０４０１
stop_times,stop_headsign,ja,えひめこどもの城(千舟町),,,えひめこどもの城(千舟町)
stop_times,stop_headsign,en,Ehime Kodomono Shiro(Chifunemachi),,,えひめこどもの城(千舟町)
stop_times,stop_headsign,ja,さくらの湯(愛大病院前),,,さくらの湯(愛大病院前)
stop_times,stop_headsign,en,Sakuranoyu(Aidai Byoin),,,さくらの湯(愛大病院前)
stop_times,stop_headsign,ja,さくらの湯,,,さくらの湯
stop_times,stop_headsign,en,Sakuranoyu,,,さくらの湯
stop_times,stop_headsign,ja,はりまや橋,,,はりまや橋
stop_times,stop_headsign,ja,ほりえうみてらす海の駅,,,ほりえうみてらす海の駅
stop_times,stop_headsign,en,Horie Umi Terrace Umi-no Eki,,,ほりえうみてらす海の駅
stop_times,stop_headsign,ja,マドンナスタジアム(坊っちゃんスタジアム),,,マドンナスタジアム(坊っちゃんスタジアム)
stop_times,stop_headsign,en,Madonna Stadium(Botchan Stadium),,,マドンナスタジアム(坊っちゃんスタジアム)
stop_times,stop_headsign,ja,三津港,,,三津港
stop_times,stop_headsign,en,Mitsuko,,,三津港
stop_times,stop_headsign,ja,三津港(アイテムえひめ前),,,三津港(アイテムえひめ前)
stop_times,stop_headsign,en,Mitsuko(Item Ehime),,,三津港(アイテムえひめ前)
stop_times,stop_headsign,ja,上林皿ヶ嶺登山口,,,上林皿ヶ嶺登山口
stop_times,stop_headsign,en,Kanbayashi Saragamine Tozanguch,,,上林皿ヶ嶺登山口
stop_times,stop_headsign,ja,久米駅前,,,久米駅前
stop_times,stop_headsign,en,Kume Sta.,,,久米駅前
stop_times,stop_headsign,ja,久米駅前(短大前),,,久米駅前(短大前)
stop_times,stop_headsign,en,Kume Sta.(Tandai),,,久米駅前(短大前)
stop_times,stop_headsign,ja,井内北間,,,井内北間
stop_times,stop_headsign,en,Iuchi-Kitahaza,,,井内北間
stop_times,stop_headsign,ja,京都駅八条口,,,京都駅八条口
stop_times,stop_headsign,ja,伊台(山田),,,伊台(山田)
stop_times,stop_headsign,en,Idai,,,伊台(山田)
stop_times,stop_headsign,ja,伊台(末),,,伊台(末)
stop_times,stop_headsign,en,Idai(sue),,,伊台(末)
stop_times,stop_headsign,ja,余戸,,,余戸
stop_times,stop_headsign,en,Yogo,,,余戸
stop_times,stop_headsign,ja,余戸(余戸・今出港),,,余戸(余戸・今出港)
stop_times,stop_headsign,en,Yogo(Yogo･Imazuko),,,余戸(余戸・今出港)
stop_times,stop_headsign,ja,八幡浜駅前,,,八幡浜駅前
stop_times,stop_headsign,ja,勝岡東,,,勝岡東
stop_times,stop_headsign,en,Katsuoka-Higashi,,,勝岡東
stop_times,stop_headsign,ja,北伊予駅前,,,北伊予駅前
stop_times,stop_headsign,en,Kitaiyoeki,,,北伊予駅前
stop_times,stop_headsign,ja,北条,,,北条
stop_times,stop_headsign,en,Hojo,,,北条
stop_times,stop_headsign,ja,名鉄バスセンター,,,名鉄バスセンター
stop_times,stop_headsign,en,Meitetsu Bus Center,,,名鉄バスセンター
stop_times,stop_headsign,ja,大岩橋(大街道),,,大岩橋(大街道)
stop_times,stop_headsign,en,Oiwabashi(Okaido),,,大岩橋(大街道)
stop_times,stop_headsign,ja,大阪（阪急三番街）,,,大阪（阪急三番街）
stop_times,stop_headsign,en,Osaka(Hankyusanbangai),,,大阪（阪急三番街）
stop_times,stop_headsign,ja,太山寺(三津),,,太山寺(三津)
stop_times,stop_headsign,en,Taisanji(Mitsu),,,太山寺(三津)
stop_times,stop_headsign,ja,岡山駅西口,,,岡山駅西口
stop_times,stop_headsign,ja,川内,,,川内
stop_times,stop_headsign,en,Kawauchi,,,川内
stop_times,stop_headsign,ja,川内グリーンタウン上(愛大病院前),,,川内グリーンタウン上(愛大病院前)
stop_times,stop_headsign,en,Kawauchi Green Townkami(Aidai Byoin),,,川内グリーンタウン上(愛大病院前)
stop_times,stop_headsign,ja,役場前,,,役場前
stop_times,stop_headsign,en,Yakuba,,,役場前
stop_times,stop_headsign,ja,徳島駅前,,,徳島駅前
stop_times,stop_headsign,ja,断層口(大街道),,,断層口(大街道)
stop_times,stop_headsign,en,Dansoguchi(Okaido),,,断層口(大街道)
stop_times,stop_headsign,ja,新大阪,,,新大阪
stop_times,stop_headsign,en,Shin Osaka,,,新大阪
stop_times,stop_headsign,ja,新居浜駅前,,,新居浜駅前
stop_times,stop_headsign,en,Niihamaeki,,,新居浜駅前
stop_times,stop_headsign,ja,木地,,,木地
stop_times,stop_headsign,en,Kiji,,,木地
stop_times,stop_headsign,ja,木地(愛大病院),,,木地(愛大病院)
stop_times,stop_headsign,en,Kiji(Aidai Byoin),,,木地(愛大病院)
stop_times,stop_headsign,ja,木地(愛大病院・四国がんセンター),,,木地(愛大病院・四国がんセンター)
stop_times,stop_headsign,en,"Kiji(Aidai Byoin,Shikoku Gan Center)",,,木地(愛大病院・四国がんセンター)
stop_times,stop_headsign,ja,東温市役所,,,東温市役所
stop_times,stop_headsign,en,Touon Shiyakusho,,,東温市役所
stop_times,stop_headsign,ja,松山室町営業所,,,松山室町営業所
stop_times,stop_headsign,en,Matsuyama Muromachi Eigyosho,,,松山室町営業所
stop_times,stop_headsign,ja,松山市駅,,,松山市駅
stop_times,stop_headsign,en,Matsuyama City Station,,,松山市駅
stop_times,stop_headsign,ja,松山市駅(大街道),,,松山市駅(大街道)
stop_times,stop_headsign,en,Matsuyama City Station(Okaido),,,松山市駅(大街道)
stop_times,stop_headsign,ja,松山市駅(東南ループ),,,松山市駅(東南ループ)
stop_times,stop_headsign,en,Matsuyama City Station,,,松山市駅(東南ループ)
stop_times,stop_headsign,ja,松山市駅(市役所前),,,松山市駅(市役所前)
stop_times,stop_headsign,en,Matsuyama City Station(Matsuyama City Hall),,,松山市駅(市役所前)
stop_times,stop_headsign,ja,松山市駅(千舟町),,,松山市駅(千舟町)
stop_times,stop_headsign,en,Matsuyama City Station(Chifunemachi),,,松山市駅(千舟町)
stop_times,stop_headsign,ja,松山市駅(古川はなみずき通),,,松山市駅(古川はなみずき通)
stop_times,stop_headsign,en,Matsuyama City Station,,,松山市駅(古川はなみずき通)
stop_times,stop_headsign,ja,松山市駅(古川はなみずき通	Matsuyama City Station),,,松山市駅(古川はなみずき通	Matsuyama City Station)
stop_times,stop_headsign,en,Matsuyama City Station,,,松山市駅(古川はなみずき通	Matsuyama City Station)
stop_times,stop_headsign,ja,松山市駅(はなみずきまわり),,,松山市駅(はなみずきまわり)
stop_times,stop_headsign,en,Matsuyama City Station,,,松山市駅(はなみずきまわり)
stop_times,stop_headsign,ja,松山市駅(市坪まわり),,,松山市駅(市坪まわり)
stop_times,stop_headsign,en,Matsuyama City Station(Ichitsubo),,,松山市駅(市坪まわり)
stop_times,stop_headsign,ja,松山市駅(今出港),,,松山市駅(今出港)
stop_times,stop_headsign,en,Matsuyama City Station(Imazuko),,,松山市駅(今出港)
stop_times,stop_headsign,ja,松山市駅(堀江),,,松山市駅(堀江)
stop_times,stop_headsign,en,Hojo,,,松山市駅(堀江)
stop_times,stop_headsign,ja,松山市駅(山田),,,松山市駅(山田)
stop_times,stop_headsign,en,Matsuyama City Station,,,松山市駅(山田)
stop_times,stop_headsign,ja,松山市駅(末),,,松山市駅(末)
stop_times,stop_headsign,en,Matsuyama City Station,,,松山市駅(末)
stop_times,stop_headsign,ja,松山市駅(愛大病院前),,,松山市駅(愛大病院前)
stop_times,stop_headsign,en,Matsuyama City Station(Aidai Byoin),,,松山市駅(愛大病院前)
stop_times,stop_headsign,ja,松山市駅・八幡浜駅,,,松山市駅・八幡浜駅
stop_times,stop_headsign,en,"Matsuyama City Station,Yahatahamaeki",,,松山市駅・八幡浜駅
stop_times,stop_headsign,ja,松山空港,,,松山空港
stop_times,stop_headsign,en,Matsuyama Airport,,,松山空港
stop_times,stop_headsign,ja,松山観光港,,,松山観光港
stop_times,stop_headsign,en,Matsuyama Kanko-ko,,,松山観光港
stop_times,stop_headsign,ja,松瀬川,,,松瀬川
stop_times,stop_headsign,en,Masekawa,,,松瀬川
stop_times,stop_headsign,ja,梅本駅前,,,梅本駅前
stop_times,stop_headsign,en,Umenomotoeki,,,梅本駅前
stop_times,stop_headsign,ja,森松,,,森松
stop_times,stop_headsign,en,Morimatsu,,,森松
stop_times,stop_headsign,ja,森松(大街道),,,森松(大街道)
stop_times,stop_headsign,en,Morimatsu(Okaido),,,森松(大街道)
stop_times,stop_headsign,ja,森松(四国がんセンター),,,森松(四国がんセンター)
stop_times,stop_headsign,en,Morimatsu(Shikoku Gan Center),,,森松(四国がんセンター)
stop_times,stop_headsign,ja,森松(愛大病院・四国がんセンター),,,森松(愛大病院・四国がんセンター)
stop_times,stop_headsign,en,"Morimatsu(Aidai Byoin,Shikoku Gan Center)",,,森松(愛大病院・四国がんセンター)
stop_times,stop_headsign,ja,横河原駅前,,,横河原駅前
stop_times,stop_headsign,en,Yokogawaraeki,,,横河原駅前
stop_times,stop_headsign,ja,津田団地前,,,津田団地前
stop_times,stop_headsign,en,Tsuda Danchi,,,津田団地前
stop_times,stop_headsign,ja,津田団地前(大街道),,,津田団地前(大街道)
stop_times,stop_headsign,en,Tsuda Danchi(Okaido),,,津田団地前(大街道)
stop_times,stop_headsign,ja,津田団地前(短大前・大街道),,,津田団地前(短大前・大街道)
stop_times,stop_headsign,en,"Tsuda Danchi(Tandai,Okaido)",,,津田団地前(短大前・大街道)
stop_times,stop_headsign,ja,海上,,,海上
stop_times,stop_headsign,en,Kaisho,,,海上
stop_times,stop_headsign,ja,湧ヶ淵,,,湧ヶ淵
stop_times,stop_headsign,en,Wakigafuchi,,,湧ヶ淵
stop_times,stop_headsign,ja,湧ヶ渕,,,湧ヶ渕
stop_times,stop_headsign,en,Wakigafuchi,,,湧ヶ渕
stop_times,stop_headsign,ja,湯の山ニュータウン,,,湯の山ニュータウン
stop_times,stop_headsign,en,Yunoyama New Town,,,湯の山ニュータウン
stop_times,stop_headsign,ja,白猪滝口,,,白猪滝口
stop_times,stop_headsign,en,Shirainotakiguchi,,,白猪滝口
stop_times,stop_headsign,ja,県立中央病院(東南ループ),,,県立中央病院(東南ループ)
stop_times,stop_headsign,ja,砥部焼伝統産業会館前(大街道),,,砥部焼伝統産業会館前(大街道)
stop_times,stop_headsign,en,Tobeyaki Dento Sangyo Kaikan(Okaido),,,砥部焼伝統産業会館前(大街道)
stop_times,stop_headsign,ja,神戸三宮,,,神戸三宮
stop_times,stop_headsign,en,Kobe Sannomiya,,,神戸三宮
stop_times,stop_headsign,ja,福山駅前,,,福山駅前
stop_times,stop_headsign,ja,福祉センター前,,,福祉センター前
stop_times,stop_headsign,en,Hukushi Center,,,福祉センター前
stop_times,stop_headsign,ja,西鉄天神高速バスターミナル,,,西鉄天神高速バスターミナル
stop_times,stop_headsign,en,Nishitetsu Tenzin Kosoku Bus Terminal,,,西鉄天神高速バスターミナル
stop_times,stop_headsign,ja,運転免許センター,,,運転免許センター
stop_times,stop_headsign,en,Unten Menkyo Center,,,運転免許センター
stop_times,stop_headsign,ja,道後温泉駅前,,,道後温泉駅前
stop_times,stop_headsign,en,Dogo Onsen Sta.,,,道後温泉駅前
stop_times,stop_headsign,ja,道後温泉駅前(東野・石手寺),,,道後温泉駅前(東野・石手寺)
stop_times,stop_headsign,en,"Dogo Onsen Sta.(Higashino,Ishite-ji)",,,道後温泉駅前(東野・石手寺)
